Source,Target,Weight
Charlotte,Mr. Jones,0.1111111111111111
Charlotte,Lady Catherine,0.10539845758354756
Mr. Wickham,Mr. Darcy,0.01907356948228883
Mr. Wickham,Mr. Bingley,0.013996889580093312
Mr. Wickham,Elizabeth,0.017657445556209534
Mr. Wickham,Miss Bingley,0.0
Mr. Wickham,Lydia,0.026252983293556086
Mr. Wickham,Catherine,0.014986376021798364
Mr. Wickham,Mary,0.022964509394572025
Mr. Wickham,Georgiana,0.022727272727272728
Mr. Wickham,Collins,0.013431013431013432
Mr. Wickham,Charlotte,0.014464168310322156
Mr. Wickham,Mr. Wickham,0.0
Mr. Wickham,Miss de Bourgh,0.0
Mr. Wickham,Mr. Bennet,0.005917159763313609
Mr. Wickham,Mrs. Bennet,0.008928571428571428
Mr. Wickham,Jane,0.011382113821138212
Mr. Wickham,Louisa,0.0
Mr. Wickham,Mr. Hurst,0.0
Mr. Wickham,Lucases,0.0196078431372549
Mr. Wickham,Miss Lucas,0.0
Mr. Wickham,Sir William,0.008771929824561403
Mr. Wickham,Mrs. Gardiner,0.021052631578947368
Mr. Wickham,Mr. Gardiner,0.02702702702702703
Mr. Wickham,Mr. Phillips,0.0
Mr. Wickham,Mrs. Phillips,0.09433962264150944
Mr. Wickham,Fitzwilliam,0.024691358024691357
Mr. Wickham,Colonel Forster,0.04081632653061224
Mr. Wickham,Mrs. Forster,0.0
Mr. Wickham,Mr. Jones,0.1111111111111111
Mr. Wickham,Lady Catherine,0.010282776349614395
Miss de Bourgh,Mr. Darcy,0.008174386920980926
Miss de Bourgh,Mr. Bingley,0.006220839813374806
Miss de Bourgh,Elizabeth,0.004708652148322542
Miss de Bourgh,Miss Bingley,0.010810810810810811
Miss de Bourgh,Lydia,0.0
Miss de Bourgh,Catherine,0.009536784741144414
Miss de Bourgh,Mary,0.0
Miss de Bourgh,Georgiana,0.0
Miss de Bourgh,Collins,0.01098901098901099
Miss de Bourgh,Charlotte,0.0039447731755424065
Miss de Bourgh,Mr. Wickham,0.0
Miss de Bourgh,Miss de Bourgh,0.0
Miss de Bourgh,Mr. Bennet,0.0
Miss de Bourgh,Mrs. Bennet,0.0
Miss de Bourgh,Jane,0.0016260162601626016
Miss de Bourgh,Louisa,0.0
Miss de Bourgh,Mr. Hurst,0.0
Miss de Bourgh,Lucases,0.0
Miss de Bourgh,Miss Lucas,0.0
