Source,Target,Weight
Sir William,Fitzwilliam,0.010974453260009337
Sir William,Colonel Forster,0.05297492338236778
Sir William,Mrs. Forster,0.005357142857142858
Sir William,Mr. Jones,0.005357142857142858
Mrs. Gardiner,Mr. Darcy,0.02141612463140826
Mrs. Gardiner,Mr. Bingley,0.009718543238782726
Mrs. Gardiner,Elizabeth,0.017137395416782893
Mrs. Gardiner,Miss Bingley,0.033152126467104456
Mrs. Gardiner,Lydia,0.02336540345839945
Mrs. Gardiner,Lady Catherine,0.005357142857142858
Mrs. Gardiner,Mary,0.008702457418177939
Mrs. Gardiner,Georgiana,0.005357142857142858
Mrs. Gardiner,Collins,0.013290378415792298
Mrs. Gardiner,Charlotte,0.014386087600089983
Mrs. Gardiner,Mr. Wickham,0.03531409911825639
Mrs. Gardiner,Miss de Bourgh,0.009190128243364152
Mrs. Gardiner,Mr. Bennet,0.029558789284899585
Mrs. Gardiner,Mrs. Bennet,0.02702937038240316
Mrs. Gardiner,Jane,0.007557086808908885
Mrs. Gardiner,Louisa,0.03251814987042332
Mrs. Gardiner,Mr. Hurst,0.03569531804673765
Mrs. Gardiner,Lucases,0.005357142857142858
Mrs. Gardiner,Miss Lucas,0.005357142857142858
Mrs. Gardiner,Sir William,0.005357142857142858
Mrs. Gardiner,Mrs. Gardiner,0.019978194391354204
Mrs. Gardiner,Mr. Gardiner,0.005357142857142858
Mrs. Gardiner,Mr. Phillips,0.005357142857142858
Mrs. Gardiner,Mrs. Phillips,0.048968718859781546
Mrs. Gardiner,Fitzwilliam,0.010974453260009337
